Test Time(ms),Current(A),Inlet Temp,Outlet Temp,Thermocouple Temperature,Average Tab Temp,Test Time (s)
12670560,14.0157,36.2149531,37.8761368,27.4003,37.04554495,6598.33
12671560,14.0156,36.3584001,37.9545028,27.3662,37.15645145,6599.33
12672560,14.0156,36.0406757,38.0341396,27.3776,37.03740765,6600.33
12673560,14.0157,36.0890623,37.892869,27.4659,36.99096565,6601.33
12674560,14.0158,36.0736471,37.8418252,27.417,36.95773615,6602.33
12675560,14.0157,36.0470987,38.1256372,27.3827,37.08636795,6603.33
12676560,14.0158,36.116253,37.8358948,27.3689,36.9760739,6604.33
12677560,14.0157,36.1434437,37.799677,27.3842,36.97156035,6605.33
12678560,14.0158,36.2584154,37.7215228,27.288,36.9899691,6606.33
12679560,14.0157,36.2151672,37.8200098,27.4192,37.0175885,6607.33
12680560,14.0157,36.1586448,37.819798,27.4209,36.9892214,6608.33
12681560,14.0156,36.0652972,37.6456984,27.4255,36.8554978,6609.33
12682560,14.0157,36.0314694,37.7323246,27.4042,36.881897,6610.33
12683560,14.0155,36.0301848,37.7333836,27.3727,36.8817842,6611.33
12684560,14.0157,36.3374183,37.7111446,27.367,37.02428145,6612.33
12685560,14.0156,36.1091877,37.6372264,27.4655,36.87320705,6613.33
12686560,14.0157,36.0916315,37.6082098,27.4458,36.84992065,6614.33
12687560,14.0156,36.08842,37.7196166,27.3236,36.9040183,6615.33
12688560,14.0155,36.1824099,37.670479,27.4151,36.92644445,6616.33
12689560,14.0157,36.0500961,37.9115074,27.383,36.98080175,6617.33
12690560,14.0157,36.1772715,37.5069694,27.3852,36.84212045,6618.33
12691560,14.0158,36.1475116,37.6791628,27.4481,36.9133372,6619.33
12692560,14.0157,35.9218502,37.4953204,27.3401,36.7085853,6620.33
12693560,14.0157,35.7683405,37.5876652,27.4487,36.67800285,6621.33
12694560,14.0157,35.8576202,37.5446698,27.4072,36.701145,6622.33
12695560,14.0156,35.8702521,37.7100856,27.4351,36.79016885,6623.33
12696560,14.0157,35.8441319,37.7153806,27.4335,36.77975625,6624.33
12697560,14.0156,35.7357973,37.6088452,27.4315,36.67232125,6625.33
12698560,14.0157,35.8158707,37.64824,27.4125,36.73205535,6626.33
12699560,14.0157,35.7045387,37.7283004,27.4268,36.71641955,6627.33
12700560,14.0157,35.6043399,37.7268178,27.3353,36.66557885,6628.33
12701560,14.0157,35.8726072,37.613293,27.4761,36.7429501,6629.33
12702560,14.0157,35.8554792,37.7003428,27.3895,36.777911,6630.33
12703560,14.0157,35.9852238,37.5895714,27.4152,36.7873976,6631.33
12704560,14.0157,35.8064503,37.439617,27.3924,36.62303365,6632.33
12705560,14.0157,35.7327999,37.4955322,27.4064,36.61416605,6633.33
12706560,14.0157,35.820795,37.5194656,27.4565,36.6701303,6634.33
12707560,14.0156,35.8535523,37.5237016,27.3941,36.68862695,6635.33
12708560,14.0158,35.9755893,37.6827634,27.4148,36.82917635,6636.33
12709560,14.0156,35.9040799,37.5713566,27.4349,36.73771825,6637.33
12710560,14.0156,35.6882671,37.5446698,27.4175,36.61646845,6638.33
12711560,14.0157,35.7313012,37.7009782,27.4292,36.7161397,6639.33
12712560,14.0158,35.6886953,37.5755926,27.4047,36.63214395,6640.33
12713560,14.0158,35.6546534,37.4574082,27.4302,36.5560308,6641.33
12714560,14.0158,35.7649149,37.892869,27.4165,36.82889195,6642.33
12715560,14.0158,35.7497138,37.6357438,27.4412,36.6927288,6643.33
12716560,14.0157,35.7546381,37.6766212,27.5193,36.71562965,6644.33
12717560,14.0157,35.7584919,37.4504188,27.4586,36.60445535,6645.33
12718560,14.0157,36.0597306,37.5501766,27.4495,36.8049536,6646.33
12719560,14.0157,35.5420368,37.4059408,27.5193,36.4739888,6647.33
12720560,14.0158,35.7642726,37.4580436,27.4482,36.6111581,6648.33
12721560,14.0157,35.6657866,37.7227936,27.4822,36.6942901,6649.33
12722560,14.0158,35.7456459,37.5177712,27.5185,36.63170855,6650.33
12723560,14.0157,35.6878389,37.4175898,27.4985,36.55271435,6651.33
12724560,14.0157,35.5713685,37.3309636,27.4254,36.45116605,6652.33
12725560,14.0157,35.8845968,37.5711448,27.531,36.7278708,6653.33
12726560,14.0157,35.876461,37.6149874,27.512,36.7457242,6654.33
12727560,14.0157,35.6424497,37.3434598,27.4037,36.49295475,6655.33
12728560,14.0158,35.5056398,37.2466672,27.4675,36.3761535,6656.33
12729560,14.0158,35.7088207,37.223581,27.5197,36.46620085,6657.33
12730560,14.0157,35.4058692,37.2665764,27.4822,36.3362228,6658.33
12731560,14.0159,35.8002414,37.2485734,27.5559,36.5244074,6659.33
12732560,14.0158,35.5482457,37.2356536,27.4873,36.39194965,6660.33
12733560,14.0156,35.7636303,37.2820378,27.4366,36.52283405,6661.33
12734560,14.0158,35.4334881,37.0609186,27.4588,36.24720335,6662.33
12735560,14.0158,35.4773786,37.3498138,27.4173,36.4135962,6663.33
12736560,14.0157,35.4315612,37.4165308,27.4856,36.424046,6664.33
12737560,14.0157,35.4315612,37.4165308,27.4856,36.424046,6665.33
12738560,14.0157,35.4005167,37.237348,27.4946,36.31893235,6666.33
12739560,14.0157,35.7062515,37.1189518,27.4567,36.41260165,6667.33
12740560,14.0156,35.4390547,37.3438834,27.4795,36.39146905,6668.33
12741560,14.0158,35.3253676,37.23523,27.4948,36.2802988,6669.33
12742560,14.0157,35.6328152,37.3180438,27.4324,36.4754295,6670.33
12743560,14.0157,35.6546534,37.1725372,27.4762,36.4135953,6671.33
12744560,14.0158,35.7111758,37.0931122,27.4961,36.402144,6672.33
12745560,14.0158,35.2741977,37.153687,27.4403,36.21394235,6673.33
12746560,14.0157,35.4146473,37.1117506,27.464,36.26319895,6674.33
12747560,14.0158,35.1136227,37.3138078,27.4741,36.21371525,6675.33
12748560,14.0158,35.2307354,36.9586192,27.4604,36.0946773,6676.33
12749560,14.0158,35.461107,37.370782,27.4638,36.4159445,6677.33
12750560,14.0157,35.5257652,37.0219474,27.495,36.2738563,6678.33
12751560,14.0159,35.2335187,37.1606764,27.4491,36.19709755,6679.33
12752560,14.0158,35.3420674,37.1553814,27.4712,36.2487244,6680.33
12753560,14.0156,35.086432,37.0247008,27.4512,36.0555664,6681.33
12754560,14.0158,35.6334575,37.2947458,27.4921,36.46410165,6682.33
12755560,14.0157,35.2136074,37.1202226,27.4752,36.166915,6683.33
12756560,14.0157,35.169931,36.996955,27.4894,36.083443,6684.33
12757560,14.0156,35.2900411,37.0183468,27.4539,36.15419395,6685.33
12758560,14.0156,35.2215291,36.937651,27.4343,36.07959005,6686.33
12759560,14.0158,35.2039729,37.3193146,27.5188,36.26164375,6687.33
12760560,14.0159,35.1042023,37.19287,27.4313,36.14853615,6688.33
12761560,14.0157,35.5133474,37.2938986,27.4852,36.403623,6689.33
12762560,14.0157,35.1791373,37.1774086,27.3788,36.17827295,6690.33
12763560,14.0158,35.1859885,37.0518112,27.4301,36.11889985,6691.33
12764560,14.0158,35.261994,37.1587702,27.489,36.2103821,6692.33
12765560,14.0158,35.3285791,36.8607676,27.4095,36.09467335,6693.33
12766560,14.0158,35.1821347,37.0776508,27.4026,36.12989275,6694.33
12767560,14.0158,35.2339469,36.9071518,27.3975,36.07054935,6695.33
12768560,14.0157,35.1517325,36.8874544,27.3718,36.01959345,6696.33
12769560,14.0158,35.2611376,36.8434,27.4151,36.0522688,6697.33
12770560,14.0156,35.2238842,36.887878,27.4387,36.0558811,6698.33
12771560,14.0156,35.2315918,36.9880594,27.4638,36.1098256,6699.33
12772560,14.0157,35.3823182,37.0172878,27.4486,36.199803,6700.33
12773560,14.0158,35.1382442,36.8861836,27.367,36.0122139,6701.33
12774560,14.0158,35.3071691,36.879406,27.4139,36.09328755,6702.33
12775560,14.0158,35.1104112,36.7891792,27.4763,35.9497952,6703.33
12776560,14.0156,35.3559839,36.930238,27.4664,36.14311095,6704.33
12777560,14.0156,35.2849027,36.8586496,27.5159,36.07177615,6705.33
12778560,14.0157,34.9757423,36.90694,27.4412,35.94134115,6706.33
12779560,14.0157,35.2846886,37.0285132,27.4248,36.1566009,6707.33
12780560,14.0158,35.2187458,36.7847314,27.4355,36.0017386,6708.33
12781560,14.0157,34.9025201,36.8607676,27.4911,35.88164385,6709.33
12782560,14.0157,34.9620399,36.7665166,27.3976,35.86427825,6710.33
12783560,14.0158,34.9521913,36.7917208,27.4432,35.87195605,6711.33
12784560,14.0157,35.0699463,36.7912972,27.3939,35.93062175,6712.33
12785560,14.0156,34.9166507,37.218286,27.4725,36.06746835,6713.33
12786560,14.0156,34.9663219,36.7874848,27.3957,35.87690335,6714.33
12787560,14.0158,35.2480775,36.8955028,27.4548,36.07179015,6715.33
12788560,14.0159,35.2378007,36.8421292,27.4109,36.03996495,6716.33
12789560,14.0157,35.0378313,36.8427646,27.449,35.94029795,6717.33
12790560,14.0156,35.3688299,36.6911158,27.4721,36.02997285,6718.33
12791560,14.0156,35.0511055,36.7771066,27.4263,35.91410605,6719.33
12792560,14.0157,35.0622387,36.8495422,27.475,35.95589045,6720.33
12793560,14.0158,34.9855909,36.76927,27.4129,35.87743045,6721.33
12794560,14.0158,35.0581708,36.72691,27.4731,35.8925404,6722.33
12795560,14.0157,35.2647773,37.111327,27.4344,36.18805215,6723.33
12796560,14.0157,35.174213,36.8472124,27.4328,36.0107127,6724.33
12797560,14.0158,35.2061139,36.7298752,27.4778,35.96799455,6725.33
12798560,14.0157,35.0446825,36.8067586,27.4673,35.92572055,6726.33
12799560,14.0158,34.9294967,36.7525378,27.4085,35.84101725,6727.33
12800560,14.0158,34.9581861,36.6769252,27.4661,35.81755565,6728.33
12801560,14.0157,34.7783421,36.8046406,27.4586,35.79149135,6729.33
12802560,14.0156,35.0273404,36.7821898,27.4291,35.9047651,6730.33
12803560,14.0156,34.8517784,36.6724774,27.4169,35.7621279,6731.33
12804560,14.0155,34.9813089,36.8018872,27.4622,35.89159805,6732.33
12805560,14.0157,34.865909,36.8891488,27.5089,35.8775289,6733.33
12806560,14.0157,35.0106406,36.859285,27.4502,35.9349628,6734.33
12807560,14.0157,34.8618411,36.7027648,27.4695,35.78230295,6735.33
12808560,14.0158,35.2005473,36.774565,27.4251,35.98755615,6736.33
12809560,14.0157,35.0686617,36.7906618,27.4401,35.92966175,6737.33
12810560,14.0157,34.9652514,36.8355634,27.4968,35.9004074,6738.33
12811560,14.0157,35.1859885,36.8056996,27.5116,35.99584405,6739.33
12812560,14.0157,35.1680041,36.772447,27.4648,35.97022555,6740.33
12813560,14.0157,35.011497,36.6822202,27.4613,35.8468586,6741.33
12814560,14.0158,35.1151214,36.8753818,27.4867,35.9952516,6742.33
12815560,14.0158,35.077868,36.9548068,27.4358,36.0163374,6743.33
12816560,14.0157,35.2373725,36.6911158,27.4433,35.96424415,6744.33
12817560,14.0157,34.9977946,36.7334758,27.5187,35.8656352,6745.33
12818560,14.0156,35.0063586,36.8268796,27.4665,35.9166191,6746.33
12819560,14.0157,34.8656949,36.8722048,27.4582,35.86894985,6747.33
12820560,14.0156,34.9198622,36.7860022,27.5021,35.8529322,6748.33
12821560,14.0156,35.1298943,36.6205864,27.4508,35.87524035,6749.33
12822560,14.0157,34.844499,36.717379,27.4191,35.780939,6750.33
12823560,14.0158,34.7939714,36.7535968,27.418,35.7737841,6751.33
12824560,14.0157,35.0603118,36.7643986,27.4515,35.9123552,6752.33
12825560,14.0157,35.2225996,36.8071822,27.4757,36.0148909,6753.33
12826560,14.0158,34.8911728,36.8323864,27.4164,35.8617796,6754.33
12827560,14.0157,35.2238842,36.7483018,27.4804,35.986093,6755.33
12828560,14.0157,34.9427709,36.6529918,27.3961,35.79788135,6756.33
12829560,14.0157,35.1172624,36.7150492,27.4561,35.9161558,6757.33
12830560,14.0158,35.2664901,36.91753,27.467,36.09201005,6758.33
12831560,14.0158,34.7654961,36.8537782,27.4275,35.80963715,6759.33
12832560,14.0158,35.1954089,36.7993456,27.4933,35.99737725,6760.33
12833560,14.0157,35.2596389,36.6260932,27.519,35.94286605,6761.33
12834560,14.0157,34.8866767,36.7550794,27.5027,35.82087805,6762.33
12835560,14.0157,35.3073832,36.685609,27.4746,35.9964961,6763.33
12836560,14.0156,35.1373878,36.526759,27.4377,35.8320734,6764.33
12837560,14.0157,35.0489645,36.7389826,27.4702,35.89397355,6765.33
12838560,14.0158,34.8639821,36.6756544,27.3619,35.76981825,6766.33
12839560,14.0157,35.2446519,36.6949282,27.4313,35.96979005,6767.33
12840560,14.0156,35.028625,36.5900872,27.4438,35.8093561,6768.33
12841560,14.0157,35.3172318,36.8895724,27.4421,36.1034021,6769.33
12842560,14.0158,35.0091419,36.6476968,27.463,35.82841935,6770.33
12843560,14.0158,34.9714603,36.8101474,27.432,35.89080385,6771.33
12844560,14.0158,34.9984369,36.67396,27.3592,35.83619845,6772.33
12845560,14.0157,35.0592413,36.8315392,27.474,35.94539025,6773.33
12846560,14.0157,35.240584,36.7552912,27.4042,35.9979376,6774.33
12847560,14.0156,35.1144791,36.8548372,27.476,35.98465815,6775.33
12848560,14.0157,35.007215,36.7294516,27.4712,35.8683333,6776.33
12849560,14.0157,35.127111,36.7906618,27.4526,35.9588864,6777.33
12850560,14.0158,35.3628351,36.7785892,27.4322,36.07071215,6778.33
12851560,14.0157,35.1320353,36.7466074,27.4483,35.93932135,6779.33
12852560,14.0156,35.1224008,36.7023412,27.4946,35.912371,6780.33
12853560,14.0157,35.1125522,36.7637632,27.4091,35.9381577,6781.33
12854560,14.0157,35.1048446,36.7546558,27.449,35.9297502,6782.33
12855560,14.0157,35.2517172,36.720556,27.446,35.9861366,6783.33
12856560,14.0157,35.2879001,36.8340808,27.4682,36.06099045,6784.33
12857560,14.0157,35.2433673,36.7535968,27.4304,35.99848205,6785.33
12858560,14.0157,35.2309495,36.747031,27.4918,35.98899025,6786.33
12858740,14.0157,35.2309495,36.747031,27.4918,35.98899025,6786.51
12858840,41.9828,35.2309495,36.747031,27.4918,35.98899025,6786.61
12859740,41.9824,35.4236395,36.7182262,27.3664,36.07093285,6787.51
12860740,41.984,35.0575285,36.7042474,27.5128,35.88088795,6788.51
12861740,41.9839,34.9592566,36.9732334,27.4368,35.966245,6789.51
12862740,41.9839,35.1761399,36.651721,27.4551,35.91393045,6790.51
12863740,41.984,35.1380301,36.6542626,27.4349,35.89614635,6791.51
12864740,41.984,35.1386724,37.0306312,27.4452,36.0846518,6792.51
12865740,41.9837,35.2007614,36.7070008,27.3218,35.9538811,6793.51
12866740,41.9839,35.1962653,36.8014636,27.4153,35.99886445,6794.51
12867740,41.9838,35.1149073,36.8891488,27.384,36.00202805,6795.51
12868740,41.9839,35.0611682,36.7529614,27.415,35.9070648,6796.51
12869740,41.984,35.0937114,36.865639,27.3877,35.9796752,6797.51
12870740,41.984,35.2624222,37.145215,27.4416,36.2038186,6798.51
12871740,41.9839,35.1560145,37.2312058,27.3978,36.19361015,6799.51
12872740,41.984,35.2093254,36.9234604,27.4363,36.0663929,6800.51
12873740,41.9839,35.2335187,37.2074842,27.425,36.22050145,6801.51
12874740,41.9839,35.6086219,36.9071518,27.3881,36.25788685,6802.51
12875740,41.984,35.3292214,37.2771664,27.4233,36.3031939,6803.51
12876740,41.9839,35.4662454,37.2826732,27.4551,36.3744593,6804.51
12877740,41.9839,35.7141732,37.1704192,27.4784,36.4422962,6805.51
12878740,41.984,35.5461047,37.1214934,27.359,36.33379905,6806.51
12879740,41.984,35.6062668,37.380313,27.4745,36.4932899,6807.51
12880740,41.9839,35.5698698,37.1668186,27.4052,36.3683442,6808.51
12881740,41.984,35.5726531,37.3351996,27.4549,36.45392635,6809.51
12882740,41.9839,35.658079,37.209814,27.4209,36.4339465,6810.51
12883740,41.984,35.5979169,37.22464,27.3679,36.41127845,6811.51
12884740,41.984,35.857192,37.373959,27.4344,36.6155755,6812.51
12885740,41.984,35.7794737,37.3921738,27.34,36.58582375,6813.51
12886740,41.9841,35.8544087,37.6480282,27.3164,36.75121845,6814.51
12887740,41.9839,35.6702827,37.4447002,27.4333,36.55749145,6815.51
12888740,41.9838,35.8088054,37.477741,27.4508,36.6432732,6816.51
12889740,41.9839,35.9670253,37.4008576,27.4298,36.68394145,6817.51
12890740,41.9839,35.6713532,37.5025216,27.4068,36.5869374,6818.51
12891740,41.9839,35.775834,37.835683,27.3674,36.8057585,6819.51
12892740,41.9839,35.8240065,37.5774988,27.3981,36.70075265,6820.51
12893740,41.9839,35.6734942,37.5817348,27.3876,36.6276145,6821.51
12894740,41.984,35.8985133,37.5736864,27.3657,36.73609985,6822.51
12895740,41.9838,36.1331669,37.6569238,27.4292,36.89504535,6823.51
12896740,41.9839,36.099125,37.7183458,27.381,36.9087354,6824.51
12897740,41.984,36.0770727,37.6077862,27.3997,36.84242945,6825.51
12898740,41.984,36.0029941,37.8227632,27.4056,36.91287865,6826.51
12899740,41.984,36.3399875,37.716016,27.4134,37.02800175,6827.51
12900740,41.984,36.3147237,37.9017646,27.4101,37.10824415,6828.51
12901740,41.9839,36.2440707,37.6579828,27.3604,36.95102675,6829.51
12902740,41.984,36.0800701,38.0938672,27.3266,37.08696865,6830.51
12903740,41.9839,36.3048751,37.8625816,27.3207,37.08372835,6831.51
12904740,41.9839,36.2070314,38.0712046,27.3692,37.139118,6832.51
12905740,41.984,36.161214,37.9070596,27.2783,37.0341368,6833.51
12906740,41.984,36.1849791,37.9356526,27.4013,37.06031585,6834.51
12907740,41.9839,36.4776538,37.9938976,27.4264,37.2357757,6835.51
12908740,41.984,36.1609999,37.7437618,27.4417,36.95238085,6836.51
12909740,41.9839,36.283251,38.0375284,27.4308,37.1603897,6837.51
12910740,41.9839,36.5238994,37.9589506,27.4245,37.241425,6838.51
12911740,41.9839,36.133381,38.06125,27.3633,37.0973155,6839.51
12912740,41.984,36.3562591,37.954291,27.4265,37.15527505,6840.51
12913740,41.9839,36.4025047,38.1881182,27.3882,37.29531145,6841.51
12914740,41.984,36.5108393,37.9085422,27.3438,37.20969075,6842.51
12915740,41.9839,36.8504019,37.943701,27.4309,37.39705145,6843.51
12916740,41.984,36.5904845,38.1421576,27.4471,37.36632105,6844.51
12917740,41.9839,36.5256122,38.2389502,27.3692,37.3822812,6845.51
12918740,41.984,36.8210702,38.282581,27.4049,37.5518256,6846.51
12919740,41.984,36.5416697,38.0764996,27.4393,37.30908465,6847.51
12920740,41.984,36.546594,38.2647898,27.3531,37.4056919,6848.51
12921740,41.9839,36.5540875,38.2726264,27.307,37.41335695,6849.51
12922740,41.984,36.5780667,38.166091,27.4034,37.37207885,6850.51
12923740,41.9841,36.4725154,38.1552892,27.3896,37.3139023,6851.51
12924740,41.9839,36.7260098,38.3713252,27.4036,37.5486675,6852.51
12925740,41.984,36.6744117,38.3844568,27.3792,37.52943425,6853.51
12926740,41.984,36.7337174,38.3954704,27.3603,37.5645939,6854.51
12927740,41.9839,36.6005472,38.6153188,27.3911,37.607933,6855.51
12928740,41.984,36.7084536,38.6282386,27.3849,37.6683461,6856.51
12929740,41.984,36.7223701,38.3677246,27.3983,37.54504735,6857.51
12930740,41.9839,37.0914785,38.5530496,27.4196,37.82226405,6858.51
12930890,41.984,37.0914785,38.5530496,27.4196,37.82226405,6858.66
12930990,14.0172,37.0914785,38.5530496,27.4196,37.82226405,6858.76
12931890,14.0166,36.6810488,38.5634278,27.4352,37.6222383,6859.66
12932890,14.0154,36.8422661,38.4829438,27.4258,37.66260495,6860.66
12933890,14.0156,36.8957911,38.6930494,27.433,37.79442025,6861.66
12934890,14.0157,36.7728977,38.6689042,27.394,37.72090095,6862.66
12935890,14.0157,36.7923808,38.3452738,27.395,37.5688273,6863.66
12936890,14.0157,36.8525429,38.3442148,27.3595,37.59837885,6864.66
12937890,14.0158,36.81636,38.417074,27.3311,37.616717,6865.66
12938890,14.0156,36.6759104,38.3268472,27.4557,37.5013788,6866.66
12939890,14.0157,36.7883129,38.6710222,27.3536,37.72966755,6867.66
12940890,14.0158,36.9559532,38.4623992,27.434,37.7091762,6868.66
12941890,14.0157,36.702887,38.5181026,27.4261,37.6104948,6869.66
12942890,14.0156,36.6133932,38.3162572,27.4118,37.4648252,6870.66
12943890,14.0157,36.5174764,38.5937152,27.3128,37.5555958,6871.66
12944890,14.0157,36.5348185,38.2961362,27.4422,37.41547735,6872.66
12945890,14.0156,36.7602658,38.3370136,27.3876,37.5486397,6873.66
12946890,14.0156,36.7382135,38.2436098,27.3972,37.49091165,6874.66
12947890,14.0158,36.5684322,38.180917,27.3655,37.3746746,6875.66
12948890,14.0157,36.4350479,38.2880878,27.4157,37.36156785,6876.66
12949890,14.0157,36.4532464,38.2383148,27.39,37.3457806,6877.66
12950890,14.0156,36.6741976,38.1309322,27.3561,37.4025649,6878.66
12951890,14.0158,36.5510901,38.2474222,27.4579,37.39925615,6879.66
12952890,14.0157,36.4106405,38.192566,27.5002,37.30160325,6880.66
12953890,14.0157,36.287533,38.3215522,27.5058,37.3045426,6881.66
12954890,14.0157,36.3547604,38.48485,27.5011,37.4198052,6882.66
12955890,14.0158,36.4164212,38.010418,27.4425,37.2134196,6883.66
12956890,14.0157,36.3241441,38.3886928,27.4338,37.35641845,6884.66
12957890,14.0157,36.4091418,38.0046994,27.4246,37.2069206,6885.66
12958890,14.0157,36.390301,38.1084814,27.388,37.2493912,6886.66
12959890,14.0158,36.3029482,37.9653046,27.4672,37.1341264,6887.66
12960890,14.0158,36.1980392,38.0407054,27.4108,37.1193723,6888.66
12961890,14.0157,36.2901022,37.8570748,27.4683,37.0735885,6889.66
12962890,14.0157,36.3962958,38.1370744,27.4155,37.2666851,6890.66
12963890,14.0158,36.3038046,37.9102366,27.4805,37.1070206,6891.66
12964890,14.0159,36.3102276,37.96594,27.4295,37.1380838,6892.66
12965890,14.0158,36.1470834,37.8350476,27.4325,36.9910655,6893.66
12966890,14.0157,36.2042481,37.8447904,27.4555,37.02451925,6894.66
